conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,clean_text,case_folding,tokenize,sentiment
1835883994476654760,Tue Sep 17 03:30:28 +0000 2024,7,Deretan Komentar Rocky Gerung Soal Naturalisasi di Timnas Indonesia https://t.co/CXK2wZPkuf,1835883994476654760,,,in,Indonesia,1,4,2,https://x.com/tempodotco/status/1835883994476654760,18129942,tempodotco,Deretan Komentar Rocky Gerung Soal Naturalisasi di Timnas Indonesia ,deretan komentar rocky gerung soal naturalisasi di timnas indonesia ,"['deretan', 'komentar', 'rocky', 'gerung', 'soal', 'naturalisasi', 'di', 'timnas', 'indonesia']",2
1835604192171622408,Tue Sep 17 03:23:11 +0000 2024,0,@bachrum_achmadi bangga sih karna naturalisasi sekarang selektif pure demi nama indonesia yg penting ada darah indonesia nya ketimbang dulu yang asal comot untuk orang berkepentingan banyak yg ga ada darah indonesia nya dll. makanya prestasi timnas pun stuck https://t.co/pj8fH28OdA,1835882164694704240,,bachrum_achmadi,in,,0,0,0,https://x.com/zha_lim8/status/1835882164694704240,1431555456896438276,zha_lim8, bangga sih karna naturalisasi sekarang selektif pure demi nama indonesia yg penting ada darah indonesia nya ketimbang dulu yang asal comot untuk orang berkepentingan banyak yg ga ada darah indonesia nya dll makanya prestasi timnas pun stuck , bangga sih karna naturalisasi sekarang selektif pure demi nama indonesia yg penting ada darah indonesia nya ketimbang dulu yang asal comot untuk orang berkepentingan banyak yg ga ada darah indonesia nya dll makanya prestasi timnas pun stuck ,"['bangga', 'sih', 'karna', 'naturalisasi', 'sekarang', 'selektif', 'pure', 'demi', 'nama', 'indonesia', 'yg', 'penting', 'ada', 'darah', 'indonesia', 'nya', 'ketimbang', 'dulu', 'yang', 'asal', 'comot', 'untuk', 'orang', 'berkepentingan', 'banyak', 'yg', 'ga', 'ada', 'darah', 'indonesia', 'nya', 'dll', 'makanya', 'prestasi', 'timnas', 'pun', 'stuck']",3
1835600327678284011,Tue Sep 17 03:20:06 +0000 2024,0,@Brutalfact20 @enakteruss @wepe20_ Lu gw kasih fakta bang. Pemain muda lokal Sulit berkembang di liga indo saat ini karena: -regulasi 8 pemain asing -kompetisi sepakbola cuman 1 yaitu liga1 -gaada cup (piala Indonesia) -timnas sekarang sty mintanya pemain naturalisasi ‍️‍️‍️,1835881389516087523,,Brutalfact20,in,,0,1,0,https://x.com/Bodat48960684/status/1835881389516087523,1386737643665334274,Bodat48960684,   Lu gw kasih fakta bang Pemain muda lokal Sulit berkembang di liga indo saat ini karena regulasi  pemain asing kompetisi sepakbola cuman  yaitu liga gaada cup piala Indonesia timnas sekarang sty mintanya pemain naturalisasi ,   lu gw kasih fakta bang pemain muda lokal sulit berkembang di liga indo saat ini karena regulasi  pemain asing kompetisi sepakbola cuman  yaitu liga gaada cup piala indonesia timnas sekarang sty mintanya pemain naturalisasi ,"['lu', 'gw', 'kasih', 'fakta', 'bang', 'pemain', 'muda', 'lokal', 'sulit', 'berkembang', 'di', 'liga', 'indo', 'saat', 'ini', 'karena', 'regulasi', 'pemain', 'asing', 'kompetisi', 'sepakbola', 'cuman', 'yaitu', 'liga', 'gaada', 'cup', 'piala', 'indonesia', 'timnas', 'sekarang', 'sty', 'mintanya', 'pemain', 'naturalisasi']",2
1835604192171622408,Tue Sep 17 03:19:50 +0000 2024,1,@Farrel1510 @bachrum_achmadi Timnas dong merka itu orng indonesia skrng ketila mereka sudah di ambil sumpah dan ikut mmprjuangkan merah putih jdi gadalagi tuh orng asing mereka skrng indonesia mau naturalisasi mau diaspora mereka indonesia,1835881320813412845,,Farrel1510,in,,0,0,0,https://x.com/leee_lian/status/1835881320813412845,1576041098169810944,leee_lian,  Timnas dong merka itu orng indonesia skrng ketila mereka sudah di ambil sumpah dan ikut mmprjuangkan merah putih jdi gadalagi tuh orng asing mereka skrng indonesia mau naturalisasi mau diaspora mereka indonesia,  timnas dong merka itu orng indonesia skrng ketila mereka sudah di ambil sumpah dan ikut mmprjuangkan merah putih jdi gadalagi tuh orng asing mereka skrng indonesia mau naturalisasi mau diaspora mereka indonesia,"['timnas', 'dong', 'merka', 'itu', 'orng', 'indonesia', 'skrng', 'ketila', 'mereka', 'sudah', 'di', 'ambil', 'sumpah', 'dan', 'ikut', 'mmprjuangkan', 'merah', 'putih', 'jdi', 'gadalagi', 'tuh', 'orng', 'asing', 'mereka', 'skrng', 'indonesia', 'mau', 'naturalisasi', 'mau', 'diaspora', 'mereka', 'indonesia']",3
1835876924649865701,Tue Sep 17 03:02:22 +0000 2024,17,𝐓𝐀𝐌𝐁𝐀𝐇𝐀𝐍 𝐀𝐌𝐔𝐍𝐈𝐒𝐈 𝐆𝐀𝐑𝐔𝐃𝐀 ⁉️⁣ ⁣ Penyerang Volendam U-21 Mauro Zijlstra mengaku sedang menjalani proses naturalisasi menjadi WNI dan bersedia membela Timnas Indonesia 🇮🇩⁣ ⁣ #TimnasIndonesia #MauroZijlstra #detiksport https://t.co/QJyt8gNEyk,1835876924649865701,https://pbs.twimg.com/media/GXpYVYUWsAAVcAL.jpg,,in,Jakarta,0,0,3,https://x.com/detiksport/status/1835876924649865701,135783107,detiksport,     Penyerang Volendam U Mauro Zijlstra mengaku sedang menjalani proses naturalisasi menjadi WNI dan bersedia membela Timnas Indonesia   TimnasIndonesia MauroZijlstra detiksport ,     penyerang volendam u mauro zijlstra mengaku sedang menjalani proses naturalisasi menjadi wni dan bersedia membela timnas indonesia   timnasindonesia maurozijlstra detiksport ,"['penyerang', 'volendam', 'u', 'mauro', 'zijlstra', 'mengaku', 'sedang', 'menjalani', 'proses', 'naturalisasi', 'menjadi', 'wni', 'dan', 'bersedia', 'membela', 'timnas', 'indonesia', 'timnasindonesia', 'maurozijlstra', 'detiksport']",2
1835870837851017633,Tue Sep 17 02:38:11 +0000 2024,2,Deretan Komentar Rocky Gerung Soal Naturalisasi di Timnas Indonesia https://t.co/6F58OKcHWH #TempoBola,1835870837851017633,,,in,Indonesia,0,2,0,https://x.com/tempodotco/status/1835870837851017633,18129942,tempodotco,Deretan Komentar Rocky Gerung Soal Naturalisasi di Timnas Indonesia  TempoBola,deretan komentar rocky gerung soal naturalisasi di timnas indonesia  tempobola,"['deretan', 'komentar', 'rocky', 'gerung', 'soal', 'naturalisasi', 'di', 'timnas', 'indonesia', 'tempobola']",2
1835866651021000976,Tue Sep 17 02:21:33 +0000 2024,0,Coach Justin Sindir Pedas Rocky Gerung Usai Nyinyir Pemain Naturalisasi Timnas Indonesia https://t.co/wR9mXa1y6K,1835866651021000976,,,in,"Jakarta, Indonesia",0,0,0,https://x.com/fajaronline/status/1835866651021000976,89877164,fajaronline,Coach Justin Sindir Pedas Rocky Gerung Usai Nyinyir Pemain Naturalisasi Timnas Indonesia ,coach justin sindir pedas rocky gerung usai nyinyir pemain naturalisasi timnas indonesia ,"['coach', 'justin', 'sindir', 'pedas', 'rocky', 'gerung', 'usai', 'nyinyir', 'pemain', 'naturalisasi', 'timnas', 'indonesia']",2
1835195346752094230,Tue Sep 17 02:07:09 +0000 2024,0,@FahmiAgustian sedangkan suporter juga butuh timnas berprestasi dan berproses jadi ya dibutuhkan naturalisasi sehingga peringkat juga naik klo peringkat naik pastitalent scouting juga bakal nglirik indonesia dan bibit pembinaan bisa maen di liga eropa,1835863028765753672,,kirikanantengah,in,,0,1,0,https://x.com/kirikanantengah/status/1835863028765753672,1472833133632311298,kirikanantengah, sedangkan suporter juga butuh timnas berprestasi dan berproses jadi ya dibutuhkan naturalisasi sehingga peringkat juga naik klo peringkat naik pastitalent scouting juga bakal nglirik indonesia dan bibit pembinaan bisa maen di liga eropa, sedangkan suporter juga butuh timnas berprestasi dan berproses jadi ya dibutuhkan naturalisasi sehingga peringkat juga naik klo peringkat naik pastitalent scouting juga bakal nglirik indonesia dan bibit pembinaan bisa maen di liga eropa,"['sedangkan', 'suporter', 'juga', 'butuh', 'timnas', 'berprestasi', 'dan', 'berproses', 'jadi', 'ya', 'dibutuhkan', 'naturalisasi', 'sehingga', 'peringkat', 'juga', 'naik', 'klo', 'peringkat', 'naik', 'pastitalent', 'scouting', 'juga', 'bakal', 'nglirik', 'indonesia', 'dan', 'bibit', 'pembinaan', 'bisa', 'maen', 'di', 'liga', 'eropa']",3
1835604192171622408,Tue Sep 17 02:00:17 +0000 2024,1,@bachrum_achmadi Naturalisasi itu cm proses. Toh mereka yg skrg main jg sejak lahir ada hubungan nya sama indonesia.masak iya loe nikah sama bule terus anakmu mau bela timnas kagak boleh. Aneh kalii,1835861299416424784,,bachrum_achmadi,in,,0,0,0,https://x.com/franbekem88105/status/1835861299416424784,1690277763079720960,franbekem88105, Naturalisasi itu cm proses Toh mereka yg skrg main jg sejak lahir ada hubungan nya sama indonesiamasak iya loe nikah sama bule terus anakmu mau bela timnas kagak boleh Aneh kalii, naturalisasi itu cm proses toh mereka yg skrg main jg sejak lahir ada hubungan nya sama indonesiamasak iya loe nikah sama bule terus anakmu mau bela timnas kagak boleh aneh kalii,"['naturalisasi', 'itu', 'cm', 'proses', 'toh', 'mereka', 'yg', 'skrg', 'main', 'jg', 'sejak', 'lahir', 'ada', 'hubungan', 'nya', 'sama', 'indonesiamasak', 'iya', 'loe', 'nikah', 'sama', 'bule', 'terus', 'anakmu', 'mau', 'bela', 'timnas', 'kagak', 'boleh', 'aneh', 'kalii']",3
1835857473758286159,Tue Sep 17 01:45:04 +0000 2024,0,Siapa Pemain Naturalisasi Pertama di Timnas Sepak Bola Indonesia? https://t.co/Lly1iAFPQZ #TempoBola,1835857473758286159,,,in,Indonesia,1,1,0,https://x.com/tempodotco/status/1835857473758286159,18129942,tempodotco,Siapa Pemain Naturalisasi Pertama di Timnas Sepak Bola Indonesia  TempoBola,siapa pemain naturalisasi pertama di timnas sepak bola indonesia  tempobola,"['siapa', 'pemain', 'naturalisasi', 'pertama', 'di', 'timnas', 'sepak', 'bola', 'indonesia', 'tempobola']",2
1834908453749366901,Tue Sep 17 00:58:15 +0000 2024,1,@ike_hw71 @kegblgnunfaedh Justru karena tau bola lah maka aku anggap cuitan elo gak mutu. ditengah eforia penggemar timnas indonesia menuju piala dunia kok ya ada org indonesia yg nyinyir.!! Mslh pemain naturalisasi itu semua adalah proses timnas utk bisa bersaing paham g lu...bungul.!! Mukak ,1835845691807330667,,ike_hw71,in,Indonesia,0,0,0,https://x.com/aikel112629/status/1835845691807330667,1044885586094448640,aikel112629,  Justru karena tau bola lah maka aku anggap cuitan elo gak mutu ditengah eforia penggemar timnas indonesia menuju piala dunia kok ya ada org indonesia yg nyinyir Mslh pemain naturalisasi itu semua adalah proses timnas utk bisa bersaing paham g lubungul Mukak ,  justru karena tau bola lah maka aku anggap cuitan elo gak mutu ditengah eforia penggemar timnas indonesia menuju piala dunia kok ya ada org indonesia yg nyinyir mslh pemain naturalisasi itu semua adalah proses timnas utk bisa bersaing paham g lubungul mukak ,"['justru', 'karena', 'tau', 'bola', 'lah', 'maka', 'aku', 'anggap', 'cuitan', 'elo', 'gak', 'mutu', 'ditengah', 'eforia', 'penggemar', 'timnas', 'indonesia', 'menuju', 'piala', 'dunia', 'kok', 'ya', 'ada', 'org', 'indonesia', 'yg', 'nyinyir', 'mslh', 'pemain', 'naturalisasi', 'itu', 'semua', 'adalah', 'proses', 'timnas', 'utk', 'bisa', 'bersaing', 'paham', 'g', 'lubungul', 'mukak']",1
1184650330123800576,Tue Sep 17 00:21:48 +0000 2024,0,@rockygerung niih orang waktu timnas diisi naturalisasi dari kamerun nigeria brazil uruguay argentina tanpa ada darah indonesia terus hasilnya tetal bulan²an lu kemana gak bicara ? lu bicara timnas apa karena yg lain bicara jd ikut²an doang,1835836518478594468,,rockygerung,in,,0,0,0,https://x.com/PattimuraT93928/status/1835836518478594468,1703657338127978496,PattimuraT93928, niih orang waktu timnas diisi naturalisasi dari kamerun nigeria brazil uruguay argentina tanpa ada darah indonesia terus hasilnya tetal bulanan lu kemana gak bicara  lu bicara timnas apa karena yg lain bicara jd ikutan doang, niih orang waktu timnas diisi naturalisasi dari kamerun nigeria brazil uruguay argentina tanpa ada darah indonesia terus hasilnya tetal bulanan lu kemana gak bicara  lu bicara timnas apa karena yg lain bicara jd ikutan doang,"['niih', 'orang', 'waktu', 'timnas', 'diisi', 'naturalisasi', 'dari', 'kamerun', 'nigeria', 'brazil', 'uruguay', 'argentina', 'tanpa', 'ada', 'darah', 'indonesia', 'terus', 'hasilnya', 'tetal', 'bulanan', 'lu', 'kemana', 'gak', 'bicara', 'lu', 'bicara', 'timnas', 'apa', 'karena', 'yg', 'lain', 'bicara', 'jd', 'ikutan', 'doang']",1
1835513622367498377,Mon Sep 16 23:54:18 +0000 2024,1,@_BangFu Waktu Timnas naturalisasi Dutra Osas Bio Pauline Greg Igbonefo Beto yang jelas2 ga ada darah Indonesia sama sekali ente kemana bang?,1835829595612057826,,_BangFu,in,,0,0,0,https://x.com/VelmantDortoa/status/1835829595612057826,147416275,VelmantDortoa, Waktu Timnas naturalisasi Dutra Osas Bio Pauline Greg Igbonefo Beto yang jelas ga ada darah Indonesia sama sekali ente kemana bang, waktu timnas naturalisasi dutra osas bio pauline greg igbonefo beto yang jelas ga ada darah indonesia sama sekali ente kemana bang,"['waktu', 'timnas', 'naturalisasi', 'dutra', 'osas', 'bio', 'pauline', 'greg', 'igbonefo', 'beto', 'yang', 'jelas', 'ga', 'ada', 'darah', 'indonesia', 'sama', 'sekali', 'ente', 'kemana', 'bang']",2
1835600327678284011,Mon Sep 16 23:45:59 +0000 2024,2,@wepe20_ Keritik P$$I wajib kritik pembinaan harus. Tapi kalo lu benturin ke pemain diaspora atau pemain keturunan yg di naturalisasi ini namanya lu rasis! Timnas itu isinya harus pemain terbaik kalo ada pemain darah Indonesia yg mau main buat timnas ya bagus lah. Itu yang kita dukung,1835827503254126947,,wepe20_,in,Jakarta Capital Region,0,2,0,https://x.com/gakdisangka_/status/1835827503254126947,1317436668119375874,gakdisangka_, Keritik PI wajib kritik pembinaan harus Tapi kalo lu benturin ke pemain diaspora atau pemain keturunan yg di naturalisasi ini namanya lu rasis Timnas itu isinya harus pemain terbaik kalo ada pemain darah Indonesia yg mau main buat timnas ya bagus lah Itu yang kita dukung, keritik pi wajib kritik pembinaan harus tapi kalo lu benturin ke pemain diaspora atau pemain keturunan yg di naturalisasi ini namanya lu rasis timnas itu isinya harus pemain terbaik kalo ada pemain darah indonesia yg mau main buat timnas ya bagus lah itu yang kita dukung,"['keritik', 'pi', 'wajib', 'kritik', 'pembinaan', 'harus', 'tapi', 'kalo', 'lu', 'benturin', 'ke', 'pemain', 'diaspora', 'atau', 'pemain', 'keturunan', 'yg', 'di', 'naturalisasi', 'ini', 'namanya', 'lu', 'rasis', 'timnas', 'itu', 'isinya', 'harus', 'pemain', 'terbaik', 'kalo', 'ada', 'pemain', 'darah', 'indonesia', 'yg', 'mau', 'main', 'buat', 'timnas', 'ya', 'bagus', 'lah', 'itu', 'yang', 'kita', 'dukung']",2
1835820448992632913,Mon Sep 16 23:17:57 +0000 2024,0,Orang yg ngeributin timnas itu kalo ga cuma pansos ya cari proyek. Kalo bicara darah indonesi Terus lo kemana jaman lim suiking alan budikusuma? Mereka semua bukan asli darah Indonesia tapi mereka punya hak untuk membela Indonesia #PSSI #Timnasday #TimnasIndonesia #naturalisasi,1835820448992632913,,,in,,0,0,0,https://x.com/lott_jacob67471/status/1835820448992632913,1800207079719981056,lott_jacob67471,Orang yg ngeributin timnas itu kalo ga cuma pansos ya cari proyek Kalo bicara darah indonesi Terus lo kemana jaman lim suiking alan budikusuma Mereka semua bukan asli darah Indonesia tapi mereka punya hak untuk membela Indonesia PSSI Timnasday TimnasIndonesia naturalisasi,orang yg ngeributin timnas itu kalo ga cuma pansos ya cari proyek kalo bicara darah indonesi terus lo kemana jaman lim suiking alan budikusuma mereka semua bukan asli darah indonesia tapi mereka punya hak untuk membela indonesia pssi timnasday timnasindonesia naturalisasi,"['orang', 'yg', 'ngeributin', 'timnas', 'itu', 'kalo', 'ga', 'cuma', 'pansos', 'ya', 'cari', 'proyek', 'kalo', 'bicara', 'darah', 'indonesi', 'terus', 'lo', 'kemana', 'jaman', 'lim', 'suiking', 'alan', 'budikusuma', 'mereka', 'semua', 'bukan', 'asli', 'darah', 'indonesia', 'tapi', 'mereka', 'punya', 'hak', 'untuk', 'membela', 'indonesia', 'pssi', 'timnasday', 'timnasindonesia', 'naturalisasi']",1
1835545013981270031,Mon Sep 16 08:38:26 +0000 2024,0,@UpdateBolabola Fakta! sampai 50thn kedepan kl tidak mengandalkan pemain naturalisasi Indonesia ngga bakal menang lawan Timnas Thailand.,1835599112538042690,,UpdateBolabola,in,Manado,0,0,0,https://x.com/ronaldwj14/status/1835599112538042690,2413612495,ronaldwj14, Fakta sampai thn kedepan kl tidak mengandalkan pemain naturalisasi Indonesia ngga bakal menang lawan Timnas Thailand, fakta sampai thn kedepan kl tidak mengandalkan pemain naturalisasi indonesia ngga bakal menang lawan timnas thailand,"['fakta', 'sampai', 'thn', 'kedepan', 'kl', 'tidak', 'mengandalkan', 'pemain', 'naturalisasi', 'indonesia', 'ngga', 'bakal', 'menang', 'lawan', 'timnas', 'thailand']",2
1835160422166806943,Mon Sep 16 08:12:09 +0000 2024,0,@edamamine_ @KamisamaBuzz @unmagnetism Ya syarat utk jd WNI tanpa garis keturunan memang hrs menetap di Indonesia 10 thn dan menikah dngn wrg sini.. Klo pemain timnas skrg itu Diaspora bkn Naturalisasi krn mereka punya garis darah Indonesia dri keluarganya..,1835592496035856602,,edamamine_,in,,0,1,0,https://x.com/Rohmatinternis1/status/1835592496035856602,1131697566322528256,Rohmatinternis1,   Ya syarat utk jd WNI tanpa garis keturunan memang hrs menetap di Indonesia  thn dan menikah dngn wrg sini Klo pemain timnas skrg itu Diaspora bkn Naturalisasi krn mereka punya garis darah Indonesia dri keluarganya,   ya syarat utk jd wni tanpa garis keturunan memang hrs menetap di indonesia  thn dan menikah dngn wrg sini klo pemain timnas skrg itu diaspora bkn naturalisasi krn mereka punya garis darah indonesia dri keluarganya,"['ya', 'syarat', 'utk', 'jd', 'wni', 'tanpa', 'garis', 'keturunan', 'memang', 'hrs', 'menetap', 'di', 'indonesia', 'thn', 'dan', 'menikah', 'dngn', 'wrg', 'sini', 'klo', 'pemain', 'timnas', 'skrg', 'itu', 'diaspora', 'bkn', 'naturalisasi', 'krn', 'mereka', 'punya', 'garis', 'darah', 'indonesia', 'dri', 'keluarganya']",2
1834836270121730271,Mon Sep 16 08:07:37 +0000 2024,1,@MbulGendhut @direktoridosen Timnas Putri Indonesia. Pakai pelatih dari Jepang. Pakai beberapa pemain naturalisasi. Belum ada kompetisi liga. Naik kelas dari rank 107 ke 104 FIFA. https://t.co/PtMeFAgXD9,1835591356938645712,,Budi_2232,in,"SAMPIT, KalTeng, INDONESIA+62",0,1,0,https://x.com/Budi_2232/status/1835591356938645712,1203075185420599296,Budi_2232,  Timnas Putri Indonesia Pakai pelatih dari Jepang Pakai beberapa pemain naturalisasi Belum ada kompetisi liga Naik kelas dari rank  ke  FIFA ,  timnas putri indonesia pakai pelatih dari jepang pakai beberapa pemain naturalisasi belum ada kompetisi liga naik kelas dari rank  ke  fifa ,"['timnas', 'putri', 'indonesia', 'pakai', 'pelatih', 'dari', 'jepang', 'pakai', 'beberapa', 'pemain', 'naturalisasi', 'belum', 'ada', 'kompetisi', 'liga', 'naik', 'kelas', 'dari', 'rank', 'ke', 'fifa']",2
1835344662309261561,Mon Sep 16 07:59:36 +0000 2024,0,@SSMHapsari13 @indosupporter Kaga ada yang ngarep hasil instan bro cuma berharap ada actionnya semassive naturalisasi. Gue pun coba positive thinking sambil nyari info soal pembinaan usia dini masalahnya sepi. Wajar dong kalo banyak yg khawatir gimana sepakbola Indonesia khususnya timnas kedepannya?,1835589338064986352,,SSMHapsari13,in,Tangeranggakure,0,2,0,https://x.com/Syiva_AWd/status/1835589338064986352,2326672171,Syiva_AWd,  Kaga ada yang ngarep hasil instan bro cuma berharap ada actionnya semassive naturalisasi Gue pun coba positive thinking sambil nyari info soal pembinaan usia dini masalahnya sepi Wajar dong kalo banyak yg khawatir gimana sepakbola Indonesia khususnya timnas kedepannya,  kaga ada yang ngarep hasil instan bro cuma berharap ada actionnya semassive naturalisasi gue pun coba positive thinking sambil nyari info soal pembinaan usia dini masalahnya sepi wajar dong kalo banyak yg khawatir gimana sepakbola indonesia khususnya timnas kedepannya,"['kaga', 'ada', 'yang', 'ngarep', 'hasil', 'instan', 'bro', 'cuma', 'berharap', 'ada', 'actionnya', 'semassive', 'naturalisasi', 'gue', 'pun', 'coba', 'positive', 'thinking', 'sambil', 'nyari', 'info', 'soal', 'pembinaan', 'usia', 'dini', 'masalahnya', 'sepi', 'wajar', 'dong', 'kalo', 'banyak', 'yg', 'khawatir', 'gimana', 'sepakbola', 'indonesia', 'khususnya', 'timnas', 'kedepannya']",3
1834875247381954713,Mon Sep 16 07:43:08 +0000 2024,0,@reuspector @panditfootball Klw aku sih yes..skrg dgn adanya naturalisasi rank nya naik Timnas Indonesia diperhitungkan ga kayam dulu sebelum adanya naturalisasi timnas Indonesia itu disepelekan mau main di level asean aja panas dingin duluan,1835585196206538933,,mashalievre,in,,0,0,0,https://x.com/NeniIrsan/status/1835585196206538933,1562237475304919040,NeniIrsan,  Klw aku sih yesskrg dgn adanya naturalisasi rank nya naik Timnas Indonesia diperhitungkan ga kayam dulu sebelum adanya naturalisasi timnas Indonesia itu disepelekan mau main di level asean aja panas dingin duluan,  klw aku sih yesskrg dgn adanya naturalisasi rank nya naik timnas indonesia diperhitungkan ga kayam dulu sebelum adanya naturalisasi timnas indonesia itu disepelekan mau main di level asean aja panas dingin duluan,"['klw', 'aku', 'sih', 'yesskrg', 'dgn', 'adanya', 'naturalisasi', 'rank', 'nya', 'naik', 'timnas', 'indonesia', 'diperhitungkan', 'ga', 'kayam', 'dulu', 'sebelum', 'adanya', 'naturalisasi', 'timnas', 'indonesia', 'itu', 'disepelekan', 'mau', 'main', 'di', 'level', 'asean', 'aja', 'panas', 'dingin', 'duluan']",3
1835584696555901351,Mon Sep 16 07:41:09 +0000 2024,0,Jauh bgt ke timnas yg dikiritik padahal kerucutnya dari liga 1 indonesia yg butut. Kenapa si rocki ga bahas titik masalahnya aja kenapa pemain lokal kebanyakan kaga bisa bersaing sama pemain naturalisasi lol udah ah si rocki juga malesin bgt bahas timnas pas timnas lagi fokus+,1835584696555901351,,,in,,0,1,0,https://x.com/meeshiglres/status/1835584696555901351,1644940219744137216,meeshiglres,Jauh bgt ke timnas yg dikiritik padahal kerucutnya dari liga  indonesia yg butut Kenapa si rocki ga bahas titik masalahnya aja kenapa pemain lokal kebanyakan kaga bisa bersaing sama pemain naturalisasi lol udah ah si rocki juga malesin bgt bahas timnas pas timnas lagi fokus,jauh bgt ke timnas yg dikiritik padahal kerucutnya dari liga  indonesia yg butut kenapa si rocki ga bahas titik masalahnya aja kenapa pemain lokal kebanyakan kaga bisa bersaing sama pemain naturalisasi lol udah ah si rocki juga malesin bgt bahas timnas pas timnas lagi fokus,"['jauh', 'bgt', 'ke', 'timnas', 'yg', 'dikiritik', 'padahal', 'kerucutnya', 'dari', 'liga', 'indonesia', 'yg', 'butut', 'kenapa', 'si', 'rocki', 'ga', 'bahas', 'titik', 'masalahnya', 'aja', 'kenapa', 'pemain', 'lokal', 'kebanyakan', 'kaga', 'bisa', 'bersaing', 'sama', 'pemain', 'naturalisasi', 'lol', 'udah', 'ah', 'si', 'rocki', 'juga', 'malesin', 'bgt', 'bahas', 'timnas', 'pas', 'timnas', 'lagi', 'fokus']",1
1835545013981270031,Mon Sep 16 07:30:54 +0000 2024,0,@Marscyx @UpdateBolabola Berarti naturalisasi penting.. Fakta.! Kalau pemain lokal pret kualitas nya jelek maka nya butuh naturalisasi. Kalau di tanya sampai kapan? Ya selama nya selama ada darah Indonesia mereka berHAK membela timnas Indonesia.,1835582115460809046,,Marscyx,in,"Kota Surabaya, Jawa Timur",0,0,0,https://x.com/ndarusipit28/status/1835582115460809046,314984785,ndarusipit28,  Berarti naturalisasi penting Fakta Kalau pemain lokal pret kualitas nya jelek maka nya butuh naturalisasi Kalau di tanya sampai kapan Ya selama nya selama ada darah Indonesia mereka berHAK membela timnas Indonesia,  berarti naturalisasi penting fakta kalau pemain lokal pret kualitas nya jelek maka nya butuh naturalisasi kalau di tanya sampai kapan ya selama nya selama ada darah indonesia mereka berhak membela timnas indonesia,"['berarti', 'naturalisasi', 'penting', 'fakta', 'kalau', 'pemain', 'lokal', 'pret', 'kualitas', 'nya', 'jelek', 'maka', 'nya', 'butuh', 'naturalisasi', 'kalau', 'di', 'tanya', 'sampai', 'kapan', 'ya', 'selama', 'nya', 'selama', 'ada', 'darah', 'indonesia', 'mereka', 'berhak', 'membela', 'timnas', 'indonesia']",3
1834732961327202552,Mon Sep 16 07:30:07 +0000 2024,0,@pureblood_4ever selagi FIFA gak ngelarang ya sah sah aja dan gak melanggar aturan timnas indonesia mau mix pemain naturalisasi dan lokal. gak usah dibuat ribet deh harusnya hal beginian kocak bgt,1835581916999045386,,xxxnotyourmine,in,,0,0,0,https://x.com/xxxnotyourmine/status/1835581916999045386,1560193720951009281,xxxnotyourmine, selagi FIFA gak ngelarang ya sah sah aja dan gak melanggar aturan timnas indonesia mau mix pemain naturalisasi dan lokal gak usah dibuat ribet deh harusnya hal beginian kocak bgt, selagi fifa gak ngelarang ya sah sah aja dan gak melanggar aturan timnas indonesia mau mix pemain naturalisasi dan lokal gak usah dibuat ribet deh harusnya hal beginian kocak bgt,"['selagi', 'fifa', 'gak', 'ngelarang', 'ya', 'sah', 'sah', 'aja', 'dan', 'gak', 'melanggar', 'aturan', 'timnas', 'indonesia', 'mau', 'mix', 'pemain', 'naturalisasi', 'dan', 'lokal', 'gak', 'usah', 'dibuat', 'ribet', 'deh', 'harusnya', 'hal', 'beginian', 'kocak', 'bgt']",3
1834836270121730271,Mon Sep 16 07:26:14 +0000 2024,0,@MbulGendhut @direktoridosen Fungsi pemain naturalisasi: Segera jadi juara Asia sehingga menaikkan ambisi &amp; skill pesepakbola Indonesia PLUS menarik minat media global beli hak siar. (Sekarang Sept 2024: media besar sport global sudah beli hak siar untuk semua event Timnas Indonesia tampil di event FIFA).,1835580940183109905,,MbulGendhut,in,"SAMPIT, KalTeng, INDONESIA+62",0,2,0,https://x.com/Budi_2232/status/1835580940183109905,1203075185420599296,Budi_2232,  Fungsi pemain naturalisasi Segera jadi juara Asia sehingga menaikkan ambisi amp skill pesepakbola Indonesia PLUS menarik minat media global beli hak siar Sekarang Sept  media besar sport global sudah beli hak siar untuk semua event Timnas Indonesia tampil di event FIFA,  fungsi pemain naturalisasi segera jadi juara asia sehingga menaikkan ambisi amp skill pesepakbola indonesia plus menarik minat media global beli hak siar sekarang sept  media besar sport global sudah beli hak siar untuk semua event timnas indonesia tampil di event fifa,"['fungsi', 'pemain', 'naturalisasi', 'segera', 'jadi', 'juara', 'asia', 'sehingga', 'menaikkan', 'ambisi', 'amp', 'skill', 'pesepakbola', 'indonesia', 'plus', 'menarik', 'minat', 'media', 'global', 'beli', 'hak', 'siar', 'sekarang', 'sept', 'media', 'besar', 'sport', 'global', 'sudah', 'beli', 'hak', 'siar', 'untuk', 'semua', 'event', 'timnas', 'indonesia', 'tampil', 'di', 'event', 'fifa']",3
